Date,ID,Url,Tweet_Content,Username,Reply_Count,Retweet_Count,Language,Source,Like_Count
2023-01-25 03:14:47+00:00,1.61808E+18,https://twitter.com/jared_za/status/1618084941723750405,@VeryTiredAngry @elonmusk I can’t believe I forgot to add Mengele as a third option. We all know how much Elon loves torturing living creatures “for science”…,jared_za,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:14:46+00:00,1.61808E+18,https://twitter.com/Jaziel36030895/status/1618084938053726209,"@Proof_Of_Memes @AmericiumToken A sleeping Giant!!!!!! Proof of memes, check it out @elonmusk",Jaziel36030895,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:14:44+00:00,1.61808E+18,https://twitter.com/defiantdude1/status/1618084929371508736,@elonmusk @JudiciaryGOP @SpeakerMcCarthy Sure is.  Let’s hope they get to the bottom of it and effect change,defiantdude1,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:14:44+00:00,1.61808E+18,https://twitter.com/SyraKellie/status/1618084929342181379,"@GeoRebekah Why does @elonmusk and @Twitter allow these slanderous accusations to be posted?

You seriously need to sue her for this @mattgaetz..",SyraKellie,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-01-25 03:14:44+00:00,1.61808E+18,https://twitter.com/SanhoTree/status/1618084929035984896,"Interesting, counterintuitive, and completely undermined by Elon Musk.😂",SanhoTree,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:14:42+00:00,1.61808E+18,https://twitter.com/SawyerTruths/status/1618084923000393732,@ewarren @elonmusk Warren is lying again she needs to be have labels on her account,SawyerTruths,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-01-25 03:14:42+00:00,1.61808E+18,https://twitter.com/bpridgeo/status/1618084923000385538,@Sassychickie @elonmusk Welcome back 🤠,bpridgeo,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:14:42+00:00,1.61808E+18,https://twitter.com/Nvamber4/status/1618084921775652866,@Tesla @elonmusk What about the battery recycle location in Nevada? How’s that going?,Nvamber4,1,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:14:42+00:00,1.61808E+18,https://twitter.com/Saitama4ever/status/1618084921578516483,@DDayCobra @TheQuartering @elonmusk https://t.co/jLcg9QZNsr,Saitama4ever,0,0,qme,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:14:42+00:00,1.61808E+18,https://twitter.com/Shaykay1717/status/1618084920672546816,@goblin_josh @GuntherEagleman @elonmusk No.  If they don’t ban him I’m DONE.,Shaykay1717,1,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:14:41+00:00,1.61808E+18,https://twitter.com/LoriMills4CA42/status/1618084916406931458,@elonmusk @atensnut @JudiciaryGOP @SpeakerMcCarthy Extremely important.,LoriMills4CA42,0,1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2
2023-01-25 03:14:38+00:00,1.61808E+18,https://twitter.com/AnneYaskovic/status/1618084905501749248,Not liking @Twitter much anymore. Was that the plan @elonmusk,AnneYaskovic,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:14:38+00:00,1.61808E+18,https://twitter.com/2YsUUUU/status/1618084903324880900,"@BillboardChris @elonmusk I see you Chris, follow you and open your posts for updates. As far as I can tell, you’re solid, working everyday to@protect  our children and babies.  I wish you Shaanti- Namaste Chief",2YsUUUU,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:14:37+00:00,1.61808E+18,https://twitter.com/dougbspencer/status/1618084900254683137,"@thevivafrei @TheQuartering @elonmusk Why does @Twitter censorship still exist?

Have not enough people been fired?",dougbspencer,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:14:36+00:00,1.61808E+18,https://twitter.com/MikeDonio/status/1618084897884897280,"I have the whole world at my fingertips, but feel like I’m talking to myself. #Shadowbanned @elonmusk",MikeDonio,3,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6
2023-01-25 03:14:36+00:00,1.61808E+18,https://twitter.com/Anu_Iyengar_/status/1618084897096368128,@kajal_jaihind @elonmusk @Twitter Welcome back!,Anu_Iyengar_,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:14:36+00:00,1.61808E+18,https://twitter.com/Liloviya/status/1618084896987287553,@haliyamloser @elonmusk 😁😂,Liloviya,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-01-25 03:14:35+00:00,1.61808E+18,https://twitter.com/ryantho/status/1618084893392789504,@DrAnitaBEtin @Tattytats @elonmusk LOL. Sex strike?  I’m sure the highest value men line up to watch you eat cake.,ryantho,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:14:34+00:00,1.61808E+18,https://twitter.com/endless_bananas/status/1618084889001332738,"@_BRCooper @realchrisrufo God every time I think I couldn't love him more, I do. My first ever celebrity stan. @elonmusk",endless_bananas,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-01-25 03:14:34+00:00,1.61808E+18,https://twitter.com/elle_fury/status/1618084888330244097,@WoodReporting @elonmusk @TheOliverStone @MaxBlumenthal Good. More needs to be done to stop the Russians. https://t.co/GjxDYCMCfZ,elle_fury,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:14:34+00:00,1.61808E+18,https://twitter.com/CalaveraWraith8/status/1618084886375694340,@elonmusk @JudiciaryGOP @SpeakerMcCarthy https://t.co/CMskzkDlsG,CalaveraWraith8,0,0,qme,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:14:31+00:00,1.61808E+18,https://twitter.com/JimSchu46255763/status/1618084876984680448,@muskQu0tes @elonmusk Buy Facebook that will help,JimSchu46255763,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:14:29+00:00,1.61808E+18,https://twitter.com/MrBizTweets/status/1618084866335309824,@Ryback @elonmusk @FMMNutrition Shred much? 💪🏼,MrBizTweets,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:14:28+00:00,1.61808E+18,https://twitter.com/LeonardLindstr3/status/1618084863164428291,"@elonmusk Just want you to know I’m sending prayers your way ,keep your head up everything will work out fine.",LeonardLindstr3,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:14:27+00:00,1.61808E+18,https://twitter.com/trapperkeeper7/status/1618084858240323584,"@elonmusk sided with republicans so that he could add the ""r"" to his name and become Elron",trapperkeeper7,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-01-25 03:14:27+00:00,1.61808E+18,https://twitter.com/Rippinghawk/status/1618084857946701825,@Brick_Suit @catturd2 @elonmusk @JackPosobiec #revokesecurity @monicaonairtalk @SenMastriano @McLiberTea @DeAnna4Congress @smcroasters,Rippinghawk,0,0,qme,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-01-25 03:14:26+00:00,1.61808E+18,https://twitter.com/mariaaacedro_/status/1618084853500768256,elon musk seu corno do caralho faça algo!!!,mariaaacedro_,0,0,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:14:26+00:00,1.61808E+18,https://twitter.com/TexasRedLiberal/status/1618084852829687808,@ganiman234 @MuesforMontana @elonmusk @JudiciaryGOP @SpeakerMcCarthy It’s Russia against Progressive Globalists. The 4 big globalist organizations. We are here in America to but just from the inside because many were weak enough to let them in,TexasRedLiberal,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
2023-01-25 03:14:24+00:00,1.61808E+18,https://twitter.com/RoyStew44500033/status/1618084846760529921,@EndWokeness @elonmusk Regulate free speech sounds about right,RoyStew44500033,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:14:22+00:00,1.61808E+18,https://twitter.com/ehmoleelis/status/1618084838426431488,Elis hackeia Elon Musk entende isso,ehmoleelis,0,0,es,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>",0
2023-01-25 03:14:21+00:00,1.61808E+18,https://twitter.com/ArtSilkScarves/status/1618084832667635713,@elonmusk @lexfridman I agree 💯 %!,ArtSilkScarves,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:14:20+00:00,1.61808E+18,https://twitter.com/alanbullion2/status/1618084831128350721,"“Free-speech absolutist” @ElonMusk caved when India’s right-wing prime minister asked him to remove a critical BBC documentary https://t.co/IG0xjzxQfx by @mazmhussain, @ryangrim",alanbullion2,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:14:20+00:00,1.61808E+18,https://twitter.com/TheAvaMoon/status/1618084831031693315,@okikokokioi @GailAlfarATX @elonmusk Anytime. Love 💯❤️.,TheAvaMoon,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:14:20+00:00,1.61808E+18,https://twitter.com/farhn2661998/status/1618084827257012224,@elonmusk,farhn2661998,0,0,qam,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:14:15+00:00,1.61808E+18,https://twitter.com/Therealdonnab42/status/1618084808986595329,"@ChrisGPackham @elonmusk @michaelastracha @Twitter @DavidGray @BBCSpringwatch I was in twitter jail for tweeting about our blue, great and coal feathered friends 🙄🤪",Therealdonnab42,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:14:15+00:00,1.61808E+18,https://twitter.com/SoFrydSicilian/status/1618084806885273602,WHY ? @elonmusk,SoFrydSicilian,0,0,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
2023-01-25 03:14:14+00:00,1.61808E+18,https://twitter.com/Catatonic_Salad/status/1618084802535784448,"@observer2952 @HubertAbner @joncoopertweets @elonmusk Ok, so, you make a reusable rocket?  A rocket that re-enters the atmosphere and LANDS! (most burn up on re-entry) NASA - no Bueno (they could just 1000X more money).  He saved taxpayers' $$.  Tesla, ya, he didn't invent it, he did market, manufacture, and brought it to the people",Catatonic_Salad,1,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-01-25 03:14:13+00:00,1.61808E+18,https://twitter.com/JasonFairfield0/status/1618084798735749120,"@HadrianHoppe @akmtra @RealCandaceO @Cernovich @lexfridman @elonmusk @rustyrockets @joerogan @jordanbpeterson @KyrieIrving Benjamin Spock, MD was from an old, prominent Presbyterian family. A Mayflower WASP. He was as pedigreed Protestant as they get.

Jesus Christ, give it a rest.",JasonFairfield0,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:14:12+00:00,1.61808E+18,https://twitter.com/SpacRooster/status/1618084797020241922,@raptorbaitjoe @JenniferAnne_s @designs_william Lol she's a Elon Musk Simp. https://t.co/ZpktQaoxTF,SpacRooster,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:14:12+00:00,1.61808E+18,https://twitter.com/MrHumpty_/status/1618084795527073794,"@ellagirwin @jonesville @GentrifiedA @BrittanyVenti @TheQuartering @elizableu @Twitter @elonmusk That is not what the violation was for. It is hard to believe you can rationalize your decision this way. It is a music video on a reputable account that has been up for 6 years.

So, you perma ban accounts that screenshot it? Even though no nudity.

Twitter 1.0 vibes. Useless.",MrHumpty_,1,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-01-25 03:14:11+00:00,1.61808E+18,https://twitter.com/web3shark/status/1618084793530593283,@cagyjan1 And it’s shocking. Facebook and IG Ads are cheaper now than they were 9 months ago (which is a strange trend). Twitter is also a good channel to advertise and @elonmusk is crying for advertisers (can’t be expensive now). You should help putting some sense on some web3 game devs😅,web3shark,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:14:09+00:00,1.61808E+18,https://twitter.com/finance_don/status/1618084782239526914,@TattoosDon @elonmusk 🤣,finance_don,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:14:08+00:00,1.61808E+18,https://twitter.com/LannyTover/status/1618084776992440321,@ziggy_liu @MongerCouple @POTUS Sounds like racial prejudice. Your time can be better spent fixing the problems in your communities instead of commenting Elon Musk,LannyTover,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-01-25 03:14:06+00:00,1.61808E+18,https://twitter.com/moshaiz1/status/1618084768557731845,@FoxNews It's called unhealthy. Human society is slowly incentivizing lazy folks who take shelter under these umbrella terms. @elonmusk,moshaiz1,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:14:05+00:00,1.61808E+18,https://twitter.com/bbyg_allie/status/1618084768335433728,@BigZayski @elonmusk i can share if u want some dayum 😭,bbyg_allie,1,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
2023-01-25 03:14:04+00:00,1.61808E+18,https://twitter.com/Ryancerfus/status/1618084763419701251,@HindenburgRes @elonmusk,Ryancerfus,0,0,qam,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:14:03+00:00,1.61808E+18,https://twitter.com/JackieW01461728/status/1618084756192886786,@ZaleskiLuke @elonmusk @JudiciaryGOP @SpeakerMcCarthy 1.3% of Likes to views for musk. Most don't seen to agree with his statement.,JackieW01461728,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:14:01+00:00,1.61808E+18,https://twitter.com/Becca98001/status/1618084750467694593,@JackPosobiec @RepAdamSchiff @elonmusk make ALL censorship STOP!,Becca98001,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:14:00+00:00,1.61808E+18,https://twitter.com/ElonHypocrite88/status/1618084744947978240,"@elonmusk @JudiciaryGOP @SpeakerMcCarthy Important enough that it warrants bipartisan participation, right Elmo? Because, like you made it so clear, it's critical to keep the pendulum in the middle and not all askew to one side. Right? Right?",ElonHypocrite88,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:14:00+00:00,1.61808E+18,https://twitter.com/GointernetG/status/1618084744809385984,Για νέο πακέτο Twitter Blue με ειδικά προνόμια μιλάει ο Elon Musk - https://t.co/TInWqqZBmn https://t.co/qrZYn6fkcv,GointernetG,0,0,el,"<a href=""https://www.gpu.gr/"" rel=""nofollow"">Gpugr</a>",0
2023-01-25 03:13:58+00:00,1.61808E+18,https://twitter.com/JennaRamsey1990/status/1618084736085397506,@toxicmaleclips @ThatUmbrella @Twitter @elonmusk definitely has been hiring the wrong people to work for Twitter because I know she has not read any law books on this because it clearly says that you can’t report nudity witch the video wasn’t so it’s false reporting and can’t claim video on YouTube didn’t consent,JennaRamsey1990,0,0,en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0
2023-01-25 03:13:57+00:00,1.61808E+18,https://twitter.com/rational_matt/status/1618084734298652674,@thocpodcast Like Elon Musk they don't understand physics,rational_matt,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:13:57+00:00,1.61808E+18,https://twitter.com/trotteroo/status/1618084732755136516,@elonmusk @JudiciaryGOP @SpeakerMcCarthy You lot should be ashamed. Don't look in the mirror as it may crack from side to side.,trotteroo,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:13:57+00:00,1.61808E+18,https://twitter.com/tm4csons/status/1618084732201504770,@FaranBalanced @elonmusk @Twitter @BrittanyVenti @TheQuartering @FoxNews @NBCNews @abcnews @CNN this pile on and dissecting her whole life? It's getting to be too much. I think she made a huge mistake getting people banned. And I hope she comes clean and apologises. But I don't like where this is going.,tm4csons,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-01-25 03:13:56+00:00,1.61808E+18,https://twitter.com/MarinaMedvin/status/1618084727197691905,@Tattytats @DrAnitaBEtin @elonmusk https://t.co/BAjyjlZKPa,MarinaMedvin,0,0,qme,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-01-25 03:13:55+00:00,1.61808E+18,https://twitter.com/c56c94730a504c5/status/1618084724093915136,@Pideqihuanpl @Ony1912 @_Desi76_ @JaggerAUS @HoaNguy01811981 @JoslinSam @anymonkey70 @rreeves5 @JacqOrca @AussieCH64 @Shirley56733062 @MariaMagdalenJ @Imforthewhales @JabbarJD1 @d_s_bouma @WADIAMONDBK @Boris4T @keira_connolly1 @Glenburns3 @bombaybadboy @ExiledPatriot2 @SpacesVector @TennilleA3 @RobynMoase @tbooneus @HypatiaGrey1 @CastAwayOne1 @TreatHunterDog @RuthStClaire2 @JonathanKines @realHeinerFox @AdamG351 @Luke31138162 @OPozzuto @DistantEarlyWa2 @BrainwashFree @milehijules @CindyDorado11 @Havenaar64 @Startell3 @saneandbrave @FrankBeansX @Scuba_Matta @djdave1500 @HanneloreLieser @nipdidiots @DinaLewins @Chas_ISHumbled @RakausTim @elonmusk I don’t doz Italian but I’m guessing vaccine deaths,c56c94730a504c5,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:13:53+00:00,1.61808E+18,https://twitter.com/actuallysimba/status/1618084715290034177,@elonmusk @JudiciaryGOP @SpeakerMcCarthy This is performative and nothing more. The fact you can't see it for what it is speaks volumes to your failing mental acuity.,actuallysimba,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:13:52+00:00,1.61808E+18,https://twitter.com/ThinkBetter20/status/1618084712928669696,@DavidR19682022 @thevivafrei @elonmusk @TheQuartering It's clear she has a direct line with Elon though and that is everyone's concern. differnt management same result. Connections trump free speech and fair play. I understand the issue of dirt code but this was moved past that. Quartering was even unbanned this weekend and then not,ThinkBetter20,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:13:52+00:00,1.61808E+18,https://twitter.com/ArtsyGirl1332/status/1618084711972368388,@LifeWarrior273 @JebraFaushay @elonmusk It's in  her bio at the top,ArtsyGirl1332,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:13:51+00:00,1.61808E+18,https://twitter.com/KTLDC3/status/1618084708071636994,@RobertCPadilla2 @joncoopertweets @elonmusk Yes.  He is an African American.,KTLDC3,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:13:48+00:00,1.61808E+18,https://twitter.com/ZeloHorrorshow/status/1618084695446802433,@alfapobre @giphz @elonmusk só não liberam o martin lawrence,ZeloHorrorshow,0,0,pt,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-01-25 03:13:48+00:00,1.61808E+18,https://twitter.com/KostasFillis/status/1618084694737948676,@elonmusk @JudiciaryGOP @SpeakerMcCarthy A handful of people doing what all of us should be Doing ! Like leaders with vision drive a future for all !,KostasFillis,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:13:48+00:00,1.61808E+18,https://twitter.com/OnLastBrainCell/status/1618084693840384000,@elonmusk Japan always has interesting stuff. Way to go,OnLastBrainCell,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:13:47+00:00,1.61808E+18,https://twitter.com/_spooky_ghost/status/1618084690979852289,"@xQc @elonmusk Keep in mind I liked her for a long time, she’s acting like I suddenly just randomly hated her for no reason at all and she knows nothing about this. As if I prefer to do this with my time over trying to make more art or grow my streams… btw it’s great working jobs like this",_spooky_ghost,1,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:13:46+00:00,1.61808E+18,https://twitter.com/geepee50/status/1618084688194859013,@AngeliaDesselle @elonmusk @ScottAdamsSays How embar!,geepee50,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:13:44+00:00,1.61808E+18,https://twitter.com/tm4csons/status/1618084680204705792,"@FaranBalanced @elonmusk @Twitter @BrittanyVenti @TheQuartering @FoxNews @NBCNews @abcnews @CNN Eliza over reacted, 100%. And Elon needs to fix it! But, she may have a past she regrets and some people who have been traumatized don't realize it until years later. They can even live and seem normal. But...",tm4csons,1,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-01-25 03:13:43+00:00,1.61808E+18,https://twitter.com/Votetrump_24/status/1618084675993628673,@TravelingDawgs @American555Girl @elonmusk The children are what bother me the most!,Votetrump_24,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:13:43+00:00,1.61808E+18,https://twitter.com/OneofOn02702821/status/1618084674055835651,"@BlueCheckBandit @DC_Draino @elonmusk Another good ol problem, reaction, solution case",OneofOn02702821,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:13:42+00:00,1.61808E+18,https://twitter.com/jousley86/status/1618084671073718272,"@JConabicycle @elonmusk @NicoleBehnam Elon is going to save the world with freedom of information, even sounds like a joke as I’m typing it, but it’s real… it’s been such a short time and so much has came out already… buckle. thefuck. up.",jousley86,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:13:41+00:00,1.61808E+18,https://twitter.com/kimkincaid63/status/1618084664698368000,@elonmusk @JudiciaryGOP @SpeakerMcCarthy This is our tipping point,kimkincaid63,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-01-25 03:13:40+00:00,1.61808E+18,https://twitter.com/mysticl/status/1618084662643130368,@DeniJ416 @VoisOvrRdioFace @Tesla @elonmusk https://t.co/RC9d3Xz28z,mysticl,0,0,qme,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0
2023-01-25 03:13:38+00:00,1.61808E+18,https://twitter.com/Shashank_D_Robo/status/1618084651977015296,@sagarcasm @elonmusk,Shashank_D_Robo,0,0,qam,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:13:35+00:00,1.61808E+18,https://twitter.com/HarveyPOH/status/1618084642309144576,@elonmusk @JudiciaryGOP @SpeakerMcCarthy Lol.,HarveyPOH,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:13:35+00:00,1.61808E+18,https://twitter.com/nyxxiana/status/1618084641352855552,@JunFFRedHead @ElConnekto @Rainmaker1973 @elonmusk Im sure he's got plenty of wombs lining up 😂!,nyxxiana,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:13:33+00:00,1.61808E+18,https://twitter.com/SUZUIKUU/status/1618084631206854659,I blame Elon musk. This is shady!,SUZUIKUU,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:13:32+00:00,1.61808E+18,https://twitter.com/diaylencho/status/1618084629516554242,"Oh @elonmusk. Novato.
En el siguiente enlace ustedes podrán darse cuenta de la calidad vocal de Bad Bunny y su enorme calidad de artista. Quien entendió, entendió. 

https://t.co/hY6B23mPhK",diaylencho,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-01-25 03:13:32+00:00,1.61808E+18,https://twitter.com/machellebarring/status/1618084627662671876,@wewilwinthiswar @FoxNews @elonmusk 😆🤣✌️🥰,machellebarring,0,0,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:13:32+00:00,1.61808E+18,https://twitter.com/Peterski123/status/1618084627369046016,@GramsRob @JeanMessiha @elonmusk C'est plutôt Churchill Non...?🧐,Peterski123,0,0,fr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:13:27+00:00,1.61808E+18,https://twitter.com/AliKPCC/status/1618084606766645248,@mehdirhasan @elonmusk @elonmusk advocate of free speech has gone in hibernation,AliKPCC,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:13:26+00:00,1.61808E+18,https://twitter.com/drericperlman/status/1618084604786900992,@elonmusk @JudiciaryGOP @SpeakerMcCarthy It's important that you are pushing the story Vladimir,drericperlman,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:13:25+00:00,1.61808E+18,https://twitter.com/jbmoody71/status/1618084597048430592,@EvanAKilgore @elonmusk I guess stating the obvious is triggering for the Twitter nazi's.,jbmoody71,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-01-25 03:13:24+00:00,1.61808E+18,https://twitter.com/iammaizeeey2/status/1618084595093901316,@ryangrim @elonmusk @MazMHussain Not surprised.,iammaizeeey2,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:13:22+00:00,1.61808E+18,https://twitter.com/SarathSe4/status/1618084587422519296,@elonmusk @JudiciaryGOP @SpeakerMcCarthy Hello bat,SarathSe4,0,0,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:13:22+00:00,1.61808E+18,https://twitter.com/luks_bernardo/status/1618084584939479043,"elon musk... algumas notificacoes n tao chegando nas respostas do perfil

RESOLVA!!!",luks_bernardo,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
